AllocationYear,PooledFundId,OrganizatinonId,ClusterId,FundId,AllocationSurceId,ProjList,OrgList,NumbofProj,ClusterBudget
2019,80,1,9,2,2,12804##12688##12690##12726##12848##12717##12862##12667##12639##14152##14126##14138##14141##14125##14145##14324##14068##14129##14157##14166,50619.54##22778.793##1786.572##5210.835##7444.05##23076.555##16972.434##16674.672##30073.962##9379.503##4168.668,20,5947838.36
2019,80,1,10,2,1,13953,16972.434,1,486935.58
2019,80,1,10,2,2,12804##12667##12639##12636##12971##13298##12933##12986##14126##14138##14141##14132##14324##14150##14151,50619.54##23076.555##16972.434##23374.317##2530.977##44664.3##8932.86##22778.793##30073.962##14292.576##7444.05,15,3067428.62
2019,80,1,11,2,1,14038##14149##14154##14206##14397,16972.434##10421.67##4466.43##19354.53,5,1632061.84
2019,80,1,11,2,2,12939##12959##12688##12717##12862##12868##13000##12723##12933##12986##14152##14126##14138##14141##14132##14068##14129##14157##14155##14166,19354.53##13101.528##22778.793##1786.572##7444.05##8932.86##10421.67##44664.3##16674.672##23076.555##30073.962##14292.576##9379.503##4168.668,20,9751789.49
2019,80,2,3,2,2,12988##12817##14131##14164,49428.492##46004.229##49577.373,4,1315233.94
2019,80,2,6,2,2,12854##12858,34242.63##48535.206,2,424224.49
2019,80,2,7,2,2,14159,49577.373,1,345022.11
2019,80,2,9,2,1,14293,1637.691,1,201337.42
2019,80,2,9,2,2,14159,49577.373,1,135008.65
2019,80,2,10,2,2,12817##12946##14164##14159##14115##14156,46004.229##42282.204##49577.373##51066.183##51959.469,6,1206810.7
2019,80,2,11,2,1,14143##14398,46004.229##49577.373,2,449981.01
2019,80,3,3,1,4,3353,4,1,506249.0
2019,80,3,3,2,1,14146,21289.983,1,500289.2
2019,80,3,3,2,2,12906,21289.983,1,279386.46
2019,80,3,4,2,1,14133,21141.102,1,1500000.0
2019,80,3,6,1,3,3076,5,1,4749999.0
2019,80,3,6,1,4,3355,5,1,2000000.0
2019,80,3,6,2,1,14240,22332.15,1,750010.72
2019,80,3,7,1,3,3082##3070##3069##3383##3380,4##3##6,5,7236453.0
2019,80,3,7,1,4,3358##3354##3353,3##6##4,3,3494570.0
2019,80,3,7,2,1,13111##13122##13877##13911##14147##14047##14136,22481.031##21289.983##20545.578,7,4660213.41
2019,80,3,7,2,2,13038##13330,22481.031##9826.146,2,721972.34
2019,80,3,8,2,2,12724,22332.15,1,1000000.0
2019,80,3,9,1,3,3072##3071##3065##3383,2##4##3,4,9645022.0
2019,80,3,9,1,4,3358##3357##3353,3##2##4,3,4508835.0
2019,80,3,9,2,2,13038##13330,22481.031##9826.146,2,280189.4
2019,80,3,10,1,3,3380,4,1,43500.0
2019,80,3,10,1,4,3356##3354##3353,11##6##4,3,1505605.0
2019,80,3,10,2,2,12906##13330##13009,21289.983##9826.146##20545.578,3,959298.01
2019,80,3,11,1,3,3084##3083##3075##3383##3382##3380,7##4##3##11,6,7687736.0
2019,80,3,11,1,4,3358##3353,3##4,2,1988335.0
2019,80,3,11,2,1,14047##14134##14136,22481.031##9826.146##21289.983,3,2553457.96
2019,81,3,7,1,3,2981,3,1,1400000.0
2019,81,3,11,1,3,2982,4,1,398007.0
2019,82,3,7,1,3,3428##3427##3426##3425,6##3##4##1,4,2577330.0
2019,82,3,10,1,3,3426,4,1,64869.0
2019,82,3,11,1,3,3426,4,1,64869.0
2019,87,1,1,2,1,14521##13265,1806.105,2,341317.03
2019,87,1,1,2,2,12385,54544.371,1,450000.0
2019,87,1,3,2,2,12352##12463##12388##12530,3250.989##5779.536##6501.978##1083.663,4,2324125.91
2019,87,1,4,2,1,14521,1806.105,1,805339.03
2019,87,1,4,2,2,12500,5779.536,1,899925.99
2019,87,1,6,2,1,14568##14601##13263##13266##13269##13293,1806.105##6501.978##305592.966##51654.603##54544.371##292227.789,6,2650178.87
2019,87,1,6,2,2,12348##12430##12471##12507##12532##12581,74772.747##175553.406##306315.408##1444.884##51654.603##61407.57,6,2349999.25
2019,87,1,7,2,1,14605##14582,3250.989##13726.398,2,632508.59
2019,87,1,7,2,2,12472##12502##12542##12547##12552,56711.697##74772.747##300174.651##93195.018##51654.603,5,2090239.5
2019,87,1,9,2,1,14605##14582,3250.989##13726.398,2,416788.82
2019,87,1,9,2,2,12478##12560,93195.018##13726.398,2,2037938.45
2019,87,1,10,2,1,13255,3250.989,1,350063.89
2019,87,1,10,2,2,12388##12530##12362##12376##12469,6501.978##1083.663##3250.989##22395.702##1806.105,5,2723986.69
2019,87,1,11,2,1,14510##14532##14546##14571##14582##13253,300535.872##3250.989##305592.966##6501.978##13726.398,6,3318335.44
2019,87,1,11,2,2,12397##12410##12411##12470,54544.371##13726.398##19144.713##1806.105,4,4100003.4
2019,87,1,13,2,1,13245##14833##14835,54544.371##56711.697##293311.452,3,720000.01
2019,87,2,1,2,1,13273##13287,305954.187##19505.934,2,449925.76
2019,87,2,1,2,2,12351##12443##12484,305954.187##291144.126##19505.934,3,749603.61
2019,87,2,3,2,1,14508##13826##13787##13283,129678.339##308482.734##102947.985##291866.568,4,1264107.74
2019,87,2,3,2,2,12346##12357##12429##12413##12511,73327.863##296923.662##295117.557##303064.419##297646.104,5,1700764.92
2019,87,2,4,2,1,14511##14529##13254##13285,108366.3##291144.126##291866.568,4,1894836.68
2019,87,2,4,2,2,12383##12461##12483,291144.126##291866.568##19505.934,3,2086420.18
2019,87,2,6,2,1,13282,291866.568,1,250000.0
2019,87,2,6,2,2,12477##12488##12491##12495##12522##12533##12558,13365.177##294033.894##303786.861##123537.582##293672.673##92472.576##27814.017,7,2148481.36
2019,87,2,7,2,1,14877##14533##13268##13289##13260##13261,294756.336##102947.985##88137.924##72605.421##308121.513##39011.868,6,1184481.83
2019,87,2,7,2,2,12425##12442##12476##12521,102947.985##303064.419##27814.017##45152.625,4,1656718.16
2019,87,2,9,2,1,14533##13268##13289##13260##13261,102947.985##88137.924##72605.421##308121.513##39011.868,5,1078621.1
2019,87,2,9,2,2,12494##12516##12525##12569,123537.582##63213.675##290782.905##74411.526,4,2292880.06
2019,87,2,10,2,1,14508##14535##14540##13283##13267##13287,129678.339##303064.419##291866.568##88137.924##19505.934,6,1443616.96
2019,87,2,10,2,2,12413##12511##12396##12404##12462##12559,303064.419##297646.104##295839.999##296201.22##305954.187,6,1720328.81
2019,87,2,11,2,1,14533##14509##14524##14543##14566##13277,102947.985##295117.557##296923.662##92472.576##72605.421,6,2421225.51
2019,87,2,11,2,2,12405##12428##12554##12557,39011.868##295839.999##302703.198##45152.625,4,1870661.85
2019,87,3,1,1,3,3300##3292,11##7,2,1007002.0
2019,87,3,3,1,3,3303,4,1,999976.0
2019,87,3,4,1,3,3300##3292##3421##3420,11##7,4,4058011.0
2019,87,3,6,1,3,3085##3296##3295##3092##3422,5##2,5,14465659.0
2019,87,3,7,1,3,3086##3306##3304##3299##3293##3094##3090##3088##3424,7##6##4##3,9,6118917.0
2019,87,3,9,1,3,3305##3297##3093##3091,4##2,4,9785497.0
2019,87,3,10,1,3,3306##3302##3300##3420,6##4##11,4,3334384.0
2019,87,3,11,1,3,3087##3301##3294##3089##3419,7##4,5,8900226.0
2019,87,3,11,2,1,12984,8308.083,1,1000286.29
2019,87,3,12,1,3,3298##3423,2,2,1200000.0
2019,87,3,13,2,1,14836,9030.525,1,500001.19
2019,87,3,13,2,2,12359,9030.525,1,700000.08
2019,87,4,6,2,2,12479,289338.021,1,500000.0
2019,87,4,7,2,2,12512,289338.021,1,288344.71
2019,88,1,1,2,2,11706##11778##13512##13596,9682.6698##4246.785,4,1553899.94
2019,88,1,3,2,1,14817##14714,5266.0134##6964.7274,2,461317.78
2019,88,1,3,2,2,11589##11593##11598##11685##13358##13446##13516##13514,8493.57##8833.3128##3907.0422##7983.9558##9512.7984##7474.3416,8,2741408.47
2019,88,1,4,2,1,14802##14763,20214.6966##9512.7984,2,615279.88
2019,88,1,4,2,2,11555##11660##11675##11683##11691##11784##13596##13452##13483##13551##13554##13621##13638##13392,9512.7984##7983.9558##20214.6966##14439.069##6964.7274##4246.785##9682.6698##5435.8848##5605.7562,14,2615265.25
2019,88,1,6,2,2,11497##11566##11635##11637##11716##11737##11744##11751##13596##13361##13412##13449##13541##13626##13665##13351,8833.3128##36352.4796##8493.57##14439.069##2887.8138##9512.7984##2378.1996##4076.9136##9682.6698##2717.9424##9173.0556##28368.5238,16,2573771.1
2019,88,1,7,2,1,14800,8833.3128,1,200000.0
2019,88,1,7,2,2,11471##11485##11559##11584##11585##11629##11643##11674##11703##11732##11777##13376##13486##13557##13587##13642##13650##13655##13553##13628##13351##13647##13478##13657,19874.9538##11041.641##2038.4568##13759.5834##9003.1842##46035.1494##12910.2264##40939.0074##8833.3128##14608.9404##16137.783##10871.7696##51980.6484##20214.6966##4076.9136##6624.9846##4926.2706,24,4013962.08
2019,88,1,9,2,1,14716##14723##14755##14819,3737.1708##11890.998##5605.7562##11041.641,4,733021.24
2019,88,1,9,2,2,11450##11478##11483##11486##11509##11516##11519##11529##11583##11596##11599##11620##11642##11688##11768##13628##13450##13477##13656##13669##13351##13647##13392##13472##13379##13657,2038.4568##1358.9712##19874.9538##11041.641##4076.9136##16137.783##31596.0804##8833.3128##8493.57##16647.3972##3737.1708##6624.9846##12910.2264##20214.6966##5605.7562,26,6215966.92
2019,88,1,10,2,1,14710##14793##14796##14714,16817.2686##8833.3128##7983.9558##6964.7274,4,516984.53
2019,88,1,10,2,2,11477##11496##11501##11524##11558##11571##11572##11595##11604##11627##11658##11686##11721##11723##11725##11734##11767##13628##13351##13392##13408##13476##13521##13547##13561##13606##13645##13514##13478##13379,6964.7274##4246.785##8833.3128##21573.6678##3907.0422##2717.9424##4076.9136##6285.2418##16817.2686##7983.9558##23442.2532##6624.9846##20214.6966##5605.7562##4756.3992##29048.0094##4926.2706,30,7438681.47
2019,88,1,11,2,1,14744##14811##14763,2717.9424##6455.1132##9512.7984,3,916077.06
2019,88,1,11,2,2,11560##11600##11617##11630##11639##11748##11763##13472##13418##13470##13501##13563##13657,2038.4568##3737.1708##2717.9424##40939.0074##12910.2264##9512.7984##16647.3972##6455.1132##3907.0422##4246.785##11041.641,13,3685723.78
2019,88,1,12,2,2,11741##11792,12740.355##14439.069,2,479999.99
2019,88,2,1,2,2,11512##13426##13459,26160.1956##35842.8654##21403.7964,3,327161.25
2019,88,2,3,2,2,11457##11592##13419##13440##13545,17666.6256##13929.4548##17157.0114##15288.426,5,1670825.88
2019,88,2,4,2,1,14692##14717##14750##14791,33634.5372##32785.1802##32955.0516##31426.209,4,799902.31
2019,88,2,4,2,2,11467##11493##11530##11573##11601##11613##11628##13440##13573##13427##13467##13489##13622##13433##13560##13387,36692.2224##25990.3242##33634.5372##32785.1802##14778.8118##31426.209##18006.3684##17157.0114##32955.0516##13929.4548,16,1754383.09
2019,88,2,6,2,2,11440##11538##11562##11597##11633##11669##11670##11733##11742##11761##11787##13419##13440##13354##13356##13357##13403##13524##13562##13631##13660##13661##13573##13439##13374##13350,38390.9364##46374.8922##34314.0228##21233.925##44676.1782##41788.3644##13929.4548##51471.0342##29217.8808##32445.4374##45525.5352##17157.0114##48583.2204##29727.495##38560.8078##25820.4528##28028.781##36692.2224,26,3625718.35
2019,88,2,7,2,1,14684##14688##14690##14692,47903.7348##45185.7924##19705.0824##33634.5372,4,789922.41
2019,88,2,7,2,2,11442##11445##11451##11452##11454##11466##11472##11476##11495##11498##11505##11508##11520##11521##11542##11616##11696##11702##11735##11753##13369##13372##13375##13431##13441##13544##13555##13610##13636##13468##13510##13454##13459##13460##13614##13399##13560##13388,37031.9652##33294.7944##47224.2492##48073.6062##17666.6256##45185.7924##30406.9806##52150.5198##33974.28##19705.0824##15118.5546##15967.9116##47903.7348##21403.7964##21233.925##33634.5372##13929.4548##42467.85##15798.0402##17326.8828##32955.0516##46374.8922,38,5183179.28
2019,88,2,9,2,1,14725,21233.925,1,177271.18
2019,88,2,9,2,2,11444##11570##11575##11581##11619##11640##11680##11749##13468##13510##13454##13439##13399##13569##13532,33294.7944##52150.5198##13929.4548##21233.925##21403.7964##36522.351##15967.9116##17326.8828,15,3073164.24
2019,88,2,10,2,1,14718##14732,29387.7522##23781.996,2,385834.0
2019,88,2,10,2,2,11437##11460##11463##11500##11523##11550##11553##11557##11623##11631##11634##11682##11699##11746##13459##13353##13368##13407##13420##13432##13445##13455##13523##13534##13550##13615##13374##13560##13388##13569##13532##13387,37711.4508##52150.5198##42128.1072##41788.3644##46374.8922##13929.4548##23781.996##36522.351##41448.6216##17326.8828##42297.9786##29387.7522##51301.1628##32955.0516##21403.7964##42637.7214##48922.9632##41618.493##25820.4528,32,4710284.48
2019,88,2,11,2,1,12596##14697,39919.779##17666.6256,2,394917.5
2019,88,2,11,2,2,11443##11453##11489##11490##11502##11507##11510##11552##11569##11580##11594##11614##11665##11709##11714##11747##11760##13440##13545##13454##13460##13614##13433##13388##13371##13451##13488##13556##13570##13574##13662##13350##13532##13387,13929.4548##17666.6256##30406.9806##30237.1092##20044.8252##50281.9344##50112.063##34144.1514##52150.5198##36522.351##21233.925##17157.0114##14778.8118##39919.779##34483.8942##38560.8078##30576.852##15288.426##46374.8922##49092.8346##38390.9364,34,7602165.05
2019,88,2,12,2,2,11541,21233.925,1,100000.0
2019,88,3,1,1,3,3059##3056,11##7,2,593505.0
2019,88,3,1,2,2,11492,1019.2284,1,300000.0
2019,88,3,3,1,3,3060,4,1,455081.0
2019,88,3,3,2,1,14733,849.357,1,499242.7
2019,88,3,4,1,3,3059##3056##3397,11##7,3,2009517.0
2019,88,3,4,2,2,11724##13487,1019.2284,2,941338.0
2019,88,3,6,1,3,3061##3056##3055##3398##3393,2##7##5,5,8952792.0
2019,88,3,6,2,1,14820,679.4856,1,1278236.45
2019,88,3,7,1,3,2986##2983##3064##3062##3056##3400##3394##3391,3##7##6##4,8,3615328.0
2019,88,3,7,2,1,14733##14675,849.357##509.6142,2,1017701.39
2019,88,3,7,2,2,11448##11503##11700##11745##13464##13644##13559,849.357##509.6142##1019.2284##1528.8426,7,3126115.39
2019,88,3,8,2,2,11625##11678##11701##13492,1189.0998##1019.2284,4,4075127.0
2019,88,3,9,1,3,3061##3060,2##4,2,648941.0
2019,88,3,9,2,1,14733,849.357,1,499242.7
2019,88,3,9,2,2,11611##11730##11755##13644##13668##13559,509.6142##849.357##1189.0998,6,1563825.34
2019,88,3,10,1,3,3064##3060##3059,6##4##11,3,1476055.0
2019,88,3,10,2,1,14733##14756##14770,849.357##339.7428##1528.8426,3,577270.37
2019,88,3,10,2,2,11563##13559,849.357,2,359353.84
2019,88,3,11,1,3,2984##3056##3397##3391,4##7,4,6952119.0
2019,88,3,11,2,2,13475,1019.2284,1,374169.0
2019,88,3,12,1,3,2985##3399,2,2,229493.0
2019,88,3,13,1,3,3395,11,1,3000002.0
2019,91,1,3,2,2,13924##13935##13941##13946##14018,1442117.954##1278643.2112##893904.8834##1328102.1302##1399947.7178,5,3316878.9
2019,91,1,4,2,1,12205##14641,1472834.5458##1445762.2954,2,1149330.87
2019,91,1,4,2,2,14105,890781.1622,1,499259.6
2019,91,1,6,2,2,13957##14116,1445762.2954##840801.623,2,1484394.0
2019,91,1,7,2,2,14001,337361.8896,1,685000.03
2019,91,1,9,2,1,14703,1466587.1034,1,364580.03
2019,91,1,10,2,1,12594##14704,792904.5646##1466587.1034,2,623137.13
2019,91,1,10,2,2,14024,1399947.7178,1,654937.3
2019,91,1,11,2,1,12204##12597##12603##14561##14590##14644,1410360.1218##890781.1622##337361.8896##1497303.6952,6,3115526.03
2019,91,1,11,2,2,13884##13905##13940##14007,1445762.2954##337361.8896##893904.8834##1278643.2112,4,3095142.24
2019,91,2,3,2,1,12591,248856.4556,1,610627.6
2019,91,2,3,2,2,13246##13248##13286##13917##14079##14090,252500.797##722620.8376##543527.4888##248856.4556##259268.8596##552898.6524,6,2412738.05
2019,91,2,4,2,1,14567##14629##14652,248856.4556##546651.21##696589.8276,3,2396041.37
2019,91,2,4,2,2,13237##13909,696589.8276##248856.4556,2,1061441.61
2019,91,2,6,2,2,13234##13235,765311.694##545089.3494,2,867132.28
2019,91,2,7,2,1,12602,723662.078,1,273853.19
2019,91,2,7,2,2,13250##13297##13335##13910##13954##13977,789780.8434##543006.8686##783533.401##637239.1248##723662.078##259268.8596,6,1789730.29
2019,91,2,10,2,1,12216,248856.4556,1,239117.63
2019,91,2,10,2,2,13945##14107,252500.797##552898.6524,2,1056277.25
2019,91,2,11,2,1,12216##12587##14594,248856.4556,3,1344157.42
2019,91,2,11,2,2,13243,765311.694,1,249987.31
2019,91,3,3,2,2,14044,1375478.5684,1,1199999.95
2019,91,3,4,2,1,12040,1369751.7462,1,999983.12
2019,91,3,4,2,2,13978##14003##14004,257186.3788##1375478.5684##1369751.7462,3,1682372.65
2019,91,3,6,2,1,14556,1471793.3054,1,1999913.46
2019,91,3,6,2,2,13933,1471793.3054,1,1997320.85
2019,91,3,7,2,1,14169##11971##12032##12585##12595##14659##14799,1366107.4048##1392659.035##1375478.5684,7,3855660.07
2019,91,3,7,2,2,13987##14081##14086,1366107.4048##1392659.035##1356736.2412,3,2232030.06
2019,91,3,9,2,1,12032##14709,1375478.5684,2,835291.73
2019,91,3,10,2,1,12039##12593##12598##14625##14682,1366107.4048##1375478.5684##1369751.7462##1356736.2412##1545721.3738,5,3475640.66
2019,91,3,10,2,2,14005##14083,1369751.7462##1366107.4048,2,1459792.44
2019,91,3,11,2,1,13134##12600##14799##14557##14683,1356736.2412##1375478.5684,5,4017478.99
2019,91,3,11,2,2,14023##14045,1375478.5684##1356736.2412,2,1608437.93
2019,97,3,6,1,4,3170##3163,2##5,2,5483802.0
2019,97,3,7,1,3,3015##3012##3011##3010,3##4##11##7,4,3355553.0
2019,97,3,7,1,4,3171##3167,3##6,2,1290692.0
2019,97,3,10,1,4,3167##3165,6##17,2,944412.0
2019,97,3,11,1,4,3164,7,1,1000000.0
2019,97,3,12,1,3,3014##3013,2,2,949210.0
2019,97,3,13,1,4,3169##3168##3166,4##11##1,3,9272667.0
2019,98,1,4,2,2,13722,1696341.9816,1,163665.25
2019,98,1,6,2,2,13730##13701##13722,2618711.2728##2410778.3112##1696341.9816,3,300648.94
2019,98,1,7,2,2,14396##13680##13722,1685678.7528##2209065.5664##1696341.9816,3,492621.13
2019,98,1,10,2,2,13730##13701##13680##13773,2618711.2728##2410778.3112##2209065.5664##2586721.5864,4,322665.69
2019,98,1,11,2,2,13701##13680##13773,2410778.3112##2209065.5664##2586721.5864,3,355174.98
2019,98,2,4,2,2,13694##13777##13707,1687455.9576##1693676.1744##3533083.1424,3,296187.15
2019,98,2,6,2,2,13624##13694,1688344.56##1687455.9576,2,254977.63
2019,98,2,7,2,2,13737##13694,1691898.9696##1687455.9576,2,157526.47
2019,98,2,10,2,2,13694##13752,1687455.9576##1697230.584,2,231391.22
2019,98,2,11,2,2,13737##13694##13752##13707,1691898.9696##1687455.9576##1697230.584##3533083.1424,4,412823.71
2019,98,3,3,1,4,3100,4,1,240579.0
2019,98,3,4,1,4,3099##3096,11##7,2,1123481.0
2019,98,3,6,1,4,3095##3096,5##7,2,658403.0
2019,98,3,7,1,4,3101##3100##3098,3##4##6,3,1613861.0
2019,98,3,10,1,4,3100##3099##3097,4##11##20,3,1283280.0
2019,98,3,11,1,4,3100##3096,4##7,2,1083461.0
2019,99,3,6,1,4,3177,2,1,1989324.0
2019,99,3,7,1,4,3176##3175##3174,4##11##6,3,1800011.0
2019,99,3,10,1,4,3176##3175##3173,4##11##7,3,1350008.0
2019,99,3,11,1,4,3176##3175,4##11,2,850002.0
2019,102,3,7,1,4,3352##3351##3349,6##3##4,3,4568187.0
2019,102,3,9,1,4,3349,4,1,996387.0
2019,102,3,10,1,4,3352##3350##3349,6##11##4,3,2260902.0
2019,102,3,11,1,4,3352##3349,6##4,2,2190210.0
2019,103,3,4,1,4,3347##3346,11##7,2,1590000.0
2019,103,3,6,1,4,3346,7,1,600000.0
2019,103,3,7,1,4,3346,7,1,600000.0
2019,103,3,10,1,4,3347##3346,11##7,2,2430000.0
2019,103,3,14,1,4,3347,11,1,780000.0
2019,105,1,1,2,2,14591##14762##14651,1358587.648##1490063.872##1410734.336,3,2634582.19
2019,105,1,3,2,2,11840##11841##11857##11856##11800##14563##14651##14542##14663,1612664.064##1410734.336##1517801.472,9,7821418.01
2019,105,1,4,2,2,14762##14651,1490063.872##1410734.336,2,4067388.57
2019,105,1,6,2,2,11818##11911##11996##11941##11801##11800##14576##14577##14593##14636##14650##14668##14663,1435143.424##1424048.384##1597685.76##1517801.472##840449.28##350603.264##1410734.336##3328.512,13,21524796.36
2019,105,1,7,2,1,12780,1399639.296,1,717849.94
2019,105,1,7,2,2,11878##11941##11801##14541##14612##14626##14706##14772,1399639.296##1597685.76##62132.224##840449.28##1501158.912##1546093.824,8,10133860.73
2019,105,1,9,2,2,11801##11974,1597685.76##840449.28,2,2446510.86
2019,105,1,10,2,2,11841##11996##11941##11821##11863##14685##14686##14721,1612664.064##1424048.384##1597685.76##1490063.872##3328.512##1384106.24,8,6233204.1
2019,105,1,11,2,1,12760##12761##12773##12792##12810##12826,1490063.872##1501158.912##1410734.336##1597685.76##62132.224##1517801.472,6,4920106.02
2019,105,1,11,2,2,11857##11996##11941##11801##11823##11830##11858##11883##11905##11856##11800##14762##14651##14542##14536##14559##14569##14628##14638,1410734.336##1424048.384##1597685.76##1435143.424##3328.512##350603.264##1517801.472##1490063.872##1399639.296##1546093.824##1501158.912##408297.472,19,17079370.57
2019,105,1,12,2,2,14657,1490063.872,1,2379137.76
2019,105,2,1,2,2,14573##14574##14730##14613##14610##14595##14630##14616,337843.968##916450.304##288471.04##752243.712##767222.016##443801.6##416618.752##995779.84,8,1748416.19
2019,105,2,3,2,2,11810##11894##11802##11855##11816##11917##11860##14618##14619##14640##14647##14548,752798.464##284033.024##636300.544##416618.752##338398.72##407742.72##635191.04##288471.04,12,5710596.12
2019,105,2,4,2,2,11917##11815##11882##14613##14610##14620##14677##14746##14760##14595##14630##14615##14616##14589##14624,407742.72##916450.304##333960.704##752243.712##767222.016##285697.28##912012.288##554197.248##444911.104##443801.6##416618.752##443246.848##995779.84##286806.784##288471.04,15,8995767.83
2019,105,2,6,2,2,11802##11855##11798##11944##11993##11920##11853##11882##11797##11809##14548##14581##14592##14607##14633##14731,636300.544##416618.752##472093.952##929209.6##826025.728##347829.504##288471.04##333960.704##284033.024##994670.336##286806.784##337843.968,16,9674756.73
2019,105,2,7,2,1,12766##12774##12776##12777,288471.04##286806.784##443246.848##994670.336,4,1873882.97
2019,105,2,7,2,2,11920##11853##11945##11948##11950##12005##11917##11861##11908##11926##11804##11809##11813##11868##14610##14545##14575##14580##14588##14627##14635##14738,347829.504##288471.04##1007429.632##554197.248##285697.28##407742.72##752243.712##443246.848##767222.016##994670.336##286806.784##413290.24,22,12330337.54
2019,105,2,9,2,2,11816##11853##11917##11861##11908##11926##11804,338398.72##288471.04##407742.72##752243.712##443246.848##767222.016,7,1821625.81
2019,105,2,10,2,2,11882,333960.704,1,299358.42
2019,105,2,11,2,2,11853##11861##11908##11926##11804##11882##11803##11806##11829##11843##11852##11906##11860##11797##11809##11813##11868##14738##14615##14537##14538##14544##14550##14608##14642##14699##14616##14589##14624,288471.04##407742.72##752243.712##443246.848##767222.016##333960.704##413290.24##929209.6##635191.04##338398.72##347829.504##284033.024##994670.336##286806.784##416618.752##912012.288##752798.464##995779.84,29,16815686.7
2019,105,3,1,2,2,14649,1457333.504,1,965546.91
2019,105,3,4,2,1,14000,1457333.504,1,2991057.69
2019,105,3,4,2,2,11912##11916##14649,1457333.504##1387434.752,3,6628243.03
2019,105,3,6,2,2,14776,1373011.2,1,4000000.0
2019,105,3,7,2,1,12788##13161##14002##14032,1481187.84##1451785.984,4,25088309.33
2019,105,3,7,2,2,11817##11824##11979,1387434.752##1451785.984##1481187.84,3,8993225.67
2019,105,3,10,2,1,13996,1451785.984,1,997839.2
2019,105,3,10,2,2,11977##11912##14764##14778##14649,1451785.984##1457333.504##1443464.704,5,11938315.08
2019,105,3,11,2,1,12821,1462881.024,1,8560149.8
2019,105,3,12,1,3,2987,2,1,31666052.0
2019,105,3,12,2,1,13999,1387434.752,1,2082970.48
2019,105,3,12,2,2,14539,1387434.752,1,15188200.74
2019,105,3,13,2,2,11837##12000##14765,1451785.984##1462881.024,3,6977155.98
2019,105,4,4,2,2,14596##14597##14614,1518356.224##341172.48,3,3774689.29
2019,105,4,7,2,2,11833,1518356.224,1,1274521.94
2019,105,4,10,2,2,11864,341172.48,1,715151.62
2019,106,3,3,1,3,3412,4,1,506495.0
2019,106,3,6,1,3,3416,2,1,4360000.0
2019,106,3,7,1,3,3417,3,1,798779.0
2019,106,3,9,1,3,3413,4,1,498577.0
2019,106,3,10,1,3,3414,6,1,685273.0
2019,106,3,11,1,3,3415,4,1,1139550.0
2019,107,3,1,1,3,3220,7,1,202901.0
2019,107,3,4,1,3,3226##3221,11##7,2,997190.0
2019,107,3,6,1,3,3028##3034,5##2,2,5700936.0
2019,107,3,7,1,3,3030##3035##3229##3225##3223,4##3##6,5,2618892.0
2019,107,3,9,1,3,3032##3227,4,2,784609.0
2019,107,3,10,1,3,3029##3031##3228##3222,6##4,4,1009086.0
2019,107,3,11,1,3,3033##3230,4,2,2294272.0
2019,107,3,12,1,3,3224,2,1,498009.0
2019,108,1,1,2,2,12798##12841,248202.108##1693614.384,2,768649.2
2019,108,1,2,2,2,12798##14503,248202.108##3318.21,2,1079874.13
2019,108,1,3,2,2,12943,1922570.874,1,291689.7
2019,108,1,4,2,1,13720##14914,671605.704##33182.1,2,1246480.7
2019,108,1,6,2,1,14900##14912,33182.1##671605.704,2,1892976.14
2019,108,1,6,2,2,12730##12732##12940##12813##14507,1902661.614##804334.104##1922570.874##25218.396,5,2496113.67
2019,108,1,7,2,2,12882##13010##14412##14453,671605.704##232274.7##1796478.894,4,1357651.34
2019,108,1,9,2,2,12615##14453,671605.704,2,294373.91
2019,108,1,10,2,1,13767,248202.108,1,394521.39
2019,108,1,10,2,2,12863##12927##13014##14412##14450,1886070.564##1778560.56##232274.7##1796478.894,5,2313136.46
2019,108,1,11,2,1,12238,79637.04,1,350000.01
2019,108,1,11,2,2,12813##12709##12851##12877##12924##12841##14416##14482##14484##14491##14498##14525,25218.396##932417.01##33182.1##1902661.614##1778560.56##1693614.384##79637.04##3318.21,12,6274702.1
2019,108,2,1,2,1,13742,234929.268,1,110288.92
2019,108,2,1,2,2,12859##12922##14480##14501,668287.494##236256.552##234929.268,4,2416843.26
2019,108,2,2,2,2,14415##14445##14448##14465,673596.63##568077.552##394866.99##236920.194,4,463068.98
2019,108,2,3,2,2,12630##12682##12683##12799##12825##12856##12879##13002##14406##14429##14458##14463##14455##14490##14414##14401##14413##14430##14417,673596.63##395530.632##935735.22##1947125.628##236920.194##668287.494##229620.132##242229.33##2643286.086##394866.99##236256.552##2620722.258##439994.646##931753.368##230283.774,19,11792170.06
2019,108,2,4,2,1,13711##13719##13756##13758##13780##13796##13804##13816##13742##13775##14913##14915##14916##14917,244883.898##673596.63##395530.632##394866.99##2643286.086##439994.646##361684.89##2643949.728##234929.268##229620.132##230283.774##236920.194,14,6790947.17
2019,108,2,4,2,2,12970##13005##14495##14522##14447##14500##14512,244883.898##2643949.728##2643286.086##361684.89##236920.194,7,3874802.26
2019,108,2,6,2,1,14899##14901##14921,1977653.16##394866.99##235592.91,3,2099388.63
2019,108,2,6,2,2,12621##12681##12790##12843##12853##12886##12921##13011##14415##14445##14403##14418##14461##14487##14497##14448##14465,230283.774##810306.882##238247.478##235592.91##1049881.644##242229.33##439994.646##2643949.728##673596.63##568077.552##808315.956##394866.99##236920.194,17,6504627.69
